,동,기간,category,value
1962,신도림동,2010,3인가구,3223.0
1963,구로1동,2010,3인가구,1941.0
1964,구로3동,2010,3인가구,2075.0
1965,구로4동,2010,3인가구,2179.0
1966,구로5동,2010,3인가구,2562.0
1967,고척1동,2010,3인가구,2009.0
1968,고척2동,2010,3인가구,2564.0
1969,개봉2동,2010,3인가구,3021.0
1970,개봉3동,2010,3인가구,1887.0
1971,오류1동,2010,3인가구,1720.0
1972,오류2동,2010,3인가구,2323.0
1973,수궁동,2010,3인가구,2019.0
1974,가리봉동,2010,3인가구,1000.0
1975,구로2동,2010,3인가구,2619.0
1976,개봉1동,2010,3인가구,2935.0
1977,가산동,2010,3인가구,1277.0
1978,독산1동,2010,3인가구,2355.0
1979,독산2동,2010,3인가구,1935.0
1980,독산3동,2010,3인가구,2313.0
1981,독산4동,2010,3인가구,1498.0
1982,시흥1동,2010,3인가구,2461.0
1983,시흥2동,2010,3인가구,2124.0
1984,시흥3동,2010,3인가구,1063.0
1985,시흥4동,2010,3인가구,1927.0
1986,시흥5동,2010,3인가구,1894.0
1987,여의도동,2010,3인가구,2876.0
1988,당산1동,2010,3인가구,1589.0
1989,당산2동,2010,3인가구,2592.0
1990,양평1동,2010,3인가구,1469.0
1991,양평2동,2010,3인가구,1678.0
1992,신길1동,2010,3인가구,1554.0
1993,신길3동,2010,3인가구,1475.0
1994,신길4동,2010,3인가구,1042.0
1995,신길5동,2010,3인가구,1291.0
1996,신길6동,2010,3인가구,1960.0
1997,신길7동,2010,3인가구,1341.0
1998,대림1동,2010,3인가구,1288.0
1999,대림2동,2010,3인가구,1498.0
2000,대림3동,2010,3인가구,2233.0
2001,영등포본동,2010,3인가구,1943.0
2002,영등포동,2010,3인가구,1075.0
2003,도림동,2010,3인가구,1504.0
2004,문래동,2010,3인가구,2737.0
2005,노량진2동,2010,3인가구,1180.0
2006,상도1동,2010,3인가구,2995.0
2007,상도2동,2010,3인가구,2034.0
2008,상도3동,2010,3인가구,1958.0
2009,상도4동,2010,3인가구,2343.0
2010,사당1동,2010,3인가구,1779.0
2011,사당3동,2010,3인가구,2041.0
2012,사당4동,2010,3인가구,1256.0
2013,사당5동,2010,3인가구,1294.0
2014,대방동,2010,3인가구,2995.0
2015,신대방1동,2010,3인가구,1973.0
2016,신대방2동,2010,3인가구,1557.0
2017,흑석동,2010,3인가구,2312.0
2018,노량진1동,2010,3인가구,2621.0
2019,사당2동,2010,3인가구,2596.0
2020,보라매동,2010,3인가구,2140.0
2021,청림동,2010,3인가구,1495.0
2022,행운동,2010,3인가구,2082.0
2023,낙성대동,2010,3인가구,1083.0
2024,중앙동,2010,3인가구,1050.0
2025,인헌동,2010,3인가구,2077.0
2026,남현동,2010,3인가구,1364.0
2027,서원동,2010,3인가구,1731.0
2028,신원동,2010,3인가구,1561.0
2029,서림동,2010,3인가구,1546.0
2030,신사동,2010,3인가구,1915.0
2031,신림동,2010,3인가구,886.0
2032,난향동,2010,3인가구,1474.0
2033,조원동,2010,3인가구,1293.0
2034,대학동,2010,3인가구,1195.0
2035,은천동,2010,3인가구,2972.0
2036,성현동,2010,3인가구,2848.0
2037,청룡동,2010,3인가구,2100.0
2038,난곡동,2010,3인가구,2597.0
2039,삼성동,2010,3인가구,2381.0
2040,미성동,2010,3인가구,2752.0
2041,서초1동,2010,3인가구,1537.0
2042,서초2동,2010,3인가구,1815.0
2043,서초3동,2010,3인가구,2166.0
2044,서초4동,2010,3인가구,2544.0
2045,잠원동,2010,3인가구,2871.0
2046,반포본동,2010,3인가구,964.0
2047,반포1동,2010,3인가구,2129.0
2048,반포2동,2010,3인가구,1614.0
2049,반포3동,2010,3인가구,1932.0
2050,반포4동,2010,3인가구,1688.0
2051,방배본동,2010,3인가구,1536.0
2052,방배1동,2010,3인가구,1300.0
2053,방배2동,2010,3인가구,2060.0
2054,방배3동,2010,3인가구,2067.0
2055,방배4동,2010,3인가구,1804.0
2056,양재1동,2010,3인가구,2032.0
2057,양재2동,2010,3인가구,1599.0
2058,내곡동,2010,3인가구,341.0
2059,신사동,2010,3인가구,1511.0
2060,논현1동,2010,3인가구,1485.0
2061,논현2동,2010,3인가구,1599.0
2062,삼성1동,2010,3인가구,1217.0
2063,삼성2동,2010,3인가구,2442.0
2064,대치1동,2010,3인가구,1842.0
2065,대치4동,2010,3인가구,1505.0
2066,역삼1동,2010,3인가구,1763.0
2067,역삼2동,2010,3인가구,2555.0
2068,도곡1동,2010,3인가구,1662.0
2069,도곡2동,2010,3인가구,2742.0
2070,개포1동,2010,3인가구,1903.0
2071,개포4동,2010,3인가구,1757.0
2072,일원본동,2010,3인가구,1666.0
2073,일원1동,2010,3인가구,1466.0
2074,일원2동,2010,3인가구,1627.0
2075,수서동,2010,3인가구,1550.0
2076,세곡동,2010,3인가구,317.0
2077,압구정동,2010,3인가구,2411.0
2078,청담동,2010,3인가구,2296.0
2079,대치2동,2010,3인가구,3234.0
2080,개포2동,2010,3인가구,2781.0
2081,풍납1동,2010,3인가구,1658.0
2082,풍납2동,2010,3인가구,2258.0
2083,거여1동,2010,3인가구,1182.0
2084,거여2동,2010,3인가구,2281.0
2085,마천1동,2010,3인가구,1472.0
2086,마천2동,2010,3인가구,1758.0
2087,방이1동,2010,3인가구,1209.0
2088,방이2동,2010,3인가구,2017.0
2089,오륜동,2010,3인가구,1553.0
2090,오금동,2010,3인가구,2983.0
2091,송파1동,2010,3인가구,2080.0
2092,송파2동,2010,3인가구,1507.0
2093,석촌동,2010,3인가구,2789.0
2094,삼전동,2010,3인가구,2738.0
2095,가락본동,2010,3인가구,2225.0
2096,가락1동,2010,3인가구,1296.0
2097,가락2동,2010,3인가구,2621.0
2098,문정1동,2010,3인가구,1770.0
2099,문정2동,2010,3인가구,1243.0
2100,장지동,2010,3인가구,2806.0
2101,잠실본동,2010,3인가구,2272.0
2102,잠실4동,2010,3인가구,2696.0
2103,잠실6동,2010,3인가구,1375.0
2104,잠실7동,2010,3인가구,851.0
2105,잠실2동,2010,3인가구,2828.0
2106,잠실3동,2010,3인가구,3203.0
2107,강일동,2010,3인가구,1741.0
2108,상일동,2010,3인가구,2322.0
2109,명일1동,2010,3인가구,2199.0
2110,명일2동,2010,3인가구,1360.0
2111,고덕1동,2010,3인가구,1859.0
2112,고덕2동,2010,3인가구,1487.0
2113,암사2동,2010,3인가구,1391.0
2114,암사3동,2010,3인가구,1485.0
2115,천호1동,2010,3인가구,2549.0
2116,천호3동,2010,3인가구,2131.0
2117,성내1동,2010,3인가구,1708.0
2118,성내2동,2010,3인가구,2096.0
2119,성내3동,2010,3인가구,2058.0
2120,둔촌1동,2010,3인가구,1608.0
2121,둔촌2동,2010,3인가구,2320.0
2122,암사1동,2010,3인가구,3130.0
2123,천호2동,2010,3인가구,2992.0
2124,길동,2010,3인가구,4293.0
2125,합계,2015,3인가구,817440.0
2126,사직동,2015,3인가구,731.0
2127,삼청동,2015,3인가구,214.0
2128,부암동,2015,3인가구,836.0
2129,평창동,2015,3인가구,1573.0
2130,무악동,2015,3인가구,734.0
2131,교남동,2015,3인가구,339.0
2132,가회동,2015,3인가구,371.0
2133,종로1.2.3.4가동,2015,3인가구,321.0
2134,종로5·6가동,2015,3인가구,335.0
2135,이화동,2015,3인가구,581.0
2136,창신1동,2015,3인가구,413.0
2137,창신2동,2015,3인가구,731.0
2138,창신3동,2015,3인가구,691.0
2139,숭인1동,2015,3인가구,522.0
2140,숭인2동,2015,3인가구,598.0
2141,청운효자동,2015,3인가구,1104.0
2142,혜화동,2015,3인가구,1178.0
2143,소공동,2015,3인가구,76.0
2144,회현동,2015,3인가구,313.0
2145,명동,2015,3인가구,158.0
2146,필동,2015,3인가구,264.0
2147,장충동,2015,3인가구,347.0
2148,광희동,2015,3인가구,293.0
2149,을지로동,2015,3인가구,64.0
2150,신당5동,2015,3인가구,781.0
2151,황학동,2015,3인가구,926.0
2152,중림동,2015,3인가구,661.0
2153,신당동,2015,3인가구,497.0
2154,다산동,2015,3인가구,1156.0
2155,약수동,2015,3인가구,1623.0
2156,청구동,2015,3인가구,1218.0
2157,동화동,2015,3인가구,1015.0
2158,후암동,2015,3인가구,1420.0
2159,용산2가동,2015,3인가구,933.0
2160,남영동,2015,3인가구,373.0
2161,원효로2동,2015,3인가구,1299.0
2162,효창동,2015,3인가구,784.0
2163,용문동,2015,3인가구,1048.0
2164,이촌1동,2015,3인가구,2385.0
2165,이촌2동,2015,3인가구,817.0
2166,이태원1동,2015,3인가구,519.0
2167,이태원2동,2015,3인가구,687.0
2168,서빙고동,2015,3인가구,1067.0
2169,보광동,2015,3인가구,1211.0
2170,청파동,2015,3인가구,1512.0
2171,원효로1동,2015,3인가구,1125.0
2172,한강로동,2015,3인가구,1112.0
2173,한남동,2015,3인가구,1534.0
2174,왕십리2동,2015,3인가구,1375.0
2175,마장동,2015,3인가구,1965.0
2176,사근동,2015,3인가구,688.0
2177,행당1동,2015,3인가구,1161.0
2178,행당2동,2015,3인가구,2345.0
2179,응봉동,2015,3인가구,1471.0
2180,금호1가동,2015,3인가구,1219.0
2181,금호4가동,2015,3인가구,1373.0
2182,성수1가1동,2015,3인가구,1384.0
2183,성수1가2동,2015,3인가구,1348.0
2184,성수2가1동,2015,3인가구,1586.0
2185,성수2가3동,2015,3인가구,882.0
2186,송정동,2015,3인가구,880.0
2187,용답동,2015,3인가구,1196.0
2188,왕십리도선동,2015,3인가구,1668.0
2189,금호2.3가동,2015,3인가구,2000.0
2190,옥수동,2015,3인가구,2081.0
2191,화양동,2015,3인가구,1057.0
2192,군자동,2015,3인가구,1498.0
2193,중곡1동,2015,3인가구,1254.0
2194,중곡2동,2015,3인가구,1806.0
2195,중곡3동,2015,3인가구,1485.0
2196,중곡4동,2015,3인가구,2731.0
2197,능동,2015,3인가구,809.0
2198,구의1동,2015,3인가구,1715.0
2199,구의2동,2015,3인가구,2109.0
2200,구의3동,2015,3인가구,2581.0
2201,광장동,2015,3인가구,3079.0
2202,자양1동,2015,3인가구,1706.0
2203,자양2동,2015,3인가구,2383.0
2204,자양3동,2015,3인가구,2659.0
2205,자양4동,2015,3인가구,1731.0
2206,회기동,2015,3인가구,705.0
2207,휘경1동,2015,3인가구,1037.0
2208,휘경2동,2015,3인가구,1959.0
2209,청량리동,2015,3인가구,1738.0
2210,용신동,2015,3인가구,2256.0
2211,제기동,2015,3인가구,1900.0
2212,전농1동,2015,3인가구,2414.0
2213,전농2동,2015,3인가구,1828.0
2214,답십리1동,2015,3인가구,2119.0
2215,답십리2동,2015,3인가구,2499.0
2216,장안1동,2015,3인가구,3041.0
2217,장안2동,2015,3인가구,2738.0
2218,이문1동,2015,3인가구,2071.0
2219,이문2동,2015,3인가구,1831.0
2220,면목2동,2015,3인가구,2238.0
2221,면목4동,2015,3인가구,1892.0
2222,면목5동,2015,3인가구,993.0
2223,면목7동,2015,3인가구,1999.0
2224,상봉1동,2015,3인가구,2264.0
2225,상봉2동,2015,3인가구,1375.0
2226,중화1동,2015,3인가구,1874.0
2227,중화2동,2015,3인가구,2214.0
2228,묵1동,2015,3인가구,3077.0
2229,묵2동,2015,3인가구,1605.0
2230,망우3동,2015,3인가구,1528.0
2231,신내1동,2015,3인가구,3325.0
2232,신내2동,2015,3인가구,2145.0
2233,면목본동,2015,3인가구,2878.0
2234,면목3.8동,2015,3인가구,2350.0
2235,망우본동,2015,3인가구,2771.0
2236,돈암1동,2015,3인가구,1451.0
2237,돈암2동,2015,3인가구,1977.0
2238,안암동,2015,3인가구,1036.0
2239,보문동,2015,3인가구,1127.0
2240,정릉1동,2015,3인가구,1713.0
2241,정릉2동,2015,3인가구,2127.0
2242,정릉3동,2015,3인가구,1217.0
2243,정릉4동,2015,3인가구,2391.0
2244,길음1동,2015,3인가구,3332.0
2245,길음2동,2015,3인가구,1344.0
2246,월곡1동,2015,3인가구,2377.0
2247,월곡2동,2015,3인가구,1755.0
2248,장위1동,2015,3인가구,1930.0
2249,장위2동,2015,3인가구,1683.0
2250,장위3동,2015,3인가구,1167.0
2251,성북동,2015,3인가구,1220.0
2252,삼선동,2015,3인가구,2026.0
2253,동선동,2015,3인가구,1055.0
2254,종암동,2015,3인가구,3486.0
2255,석관동,2015,3인가구,3014.0
2256,번1동,2015,3인가구,1531.0
2257,번2동,2015,3인가구,1642.0
2258,번3동,2015,3인가구,1814.0
2259,수유1동,2015,3인가구,1854.0
2260,수유2동,2015,3인가구,1965.0
2261,수유3동,2015,3인가구,1866.0
2262,삼양동,2015,3인가구,2460.0
2263,미아동,2015,3인가구,1877.0
2264,송중동,2015,3인가구,2493.0
2265,송천동,2015,3인가구,2388.0
2266,삼각산동,2015,3인가구,2952.0
2267,우이동,2015,3인가구,1858.0
2268,인수동,2015,3인가구,2885.0
2269,쌍문1동,2015,3인가구,1886.0
2270,쌍문2동,2015,3인가구,1856.0
2271,쌍문3동,2015,3인가구,1502.0
2272,쌍문4동,2015,3인가구,1862.0
2273,방학1동,2015,3인가구,2621.0
2274,방학2동,2015,3인가구,1911.0
2275,방학3동,2015,3인가구,2773.0
2276,창1동,2015,3인가구,2441.0
2277,창2동,2015,3인가구,2768.0
2278,창3동,2015,3인가구,1319.0
2279,창4동,2015,3인가구,2552.0
2280,창5동,2015,3인가구,2463.0
2281,도봉1동,2015,3인가구,1938.0
2282,도봉2동,2015,3인가구,2590.0
2283,월계1동,2015,3인가구,1824.0
2284,월계2동,2015,3인가구,2484.0
2285,월계3동,2015,3인가구,3233.0
2286,공릉2동,2015,3인가구,3710.0
2287,하계1동,2015,3인가구,2466.0
2288,하계2동,2015,3인가구,2111.0
2289,중계본동,2015,3인가구,2168.0
2290,중계1동,2015,3인가구,2453.0
2291,중계4동,2015,3인가구,1905.0
2292,상계1동,2015,3인가구,3708.0
2293,상계2동,2015,3인가구,1887.0
2294,상계5동,2015,3인가구,2153.0
2295,상계8동,2015,3인가구,2497.0
2296,상계9동,2015,3인가구,2188.0
2297,상계10동,2015,3인가구,1831.0
2298,상계3.4동,2015,3인가구,2918.0
2299,상계6.7동,2015,3인가구,3239.0
2300,중계2.3동,2015,3인가구,3529.0
2301,공릉1동,2015,3인가구,3179.0
2302,녹번동,2015,3인가구,2603.0
2303,불광1동,2015,3인가구,3771.0
2304,갈현1동,2015,3인가구,2195.0
2305,갈현2동,2015,3인가구,2580.0
2306,구산동,2015,3인가구,2830.0
2307,대조동,2015,3인가구,2555.0
2308,응암1동,2015,3인가구,2615.0
2309,응암2동,2015,3인가구,2025.0
2310,신사1동,2015,3인가구,2558.0
2311,신사2동,2015,3인가구,1860.0
2312,증산동,2015,3인가구,1650.0
2313,수색동,2015,3인가구,1403.0
2314,진관동,2015,3인가구,3935.0
2315,불광2동,2015,3인가구,2389.0
2316,응암3동,2015,3인가구,2164.0
2317,역촌동,2015,3인가구,4197.0
2318,천연동,2015,3인가구,1621.0
2319,홍제1동,2015,3인가구,2034.0
2320,홍제3동,2015,3인가구,1670.0
2321,홍제2동,2015,3인가구,1330.0
2322,홍은1동,2015,3인가구,2003.0
2323,홍은2동,2015,3인가구,2456.0
2324,남가좌1동,2015,3인가구,290.0
2325,남가좌2동,2015,3인가구,2180.0
2326,북가좌1동,2015,3인가구,1747.0
2327,북가좌2동,2015,3인가구,2967.0
2328,충현동,2015,3인가구,1393.0
2329,북아현동,2015,3인가구,749.0
2330,신촌동,2015,3인가구,922.0
2331,연희동,2015,3인가구,2874.0
2332,용강동,2015,3인가구,1825.0
2333,대흥동,2015,3인가구,819.0
2334,염리동,2015,3인가구,1109.0
2335,신수동,2015,3인가구,1589.0
2336,서교동,2015,3인가구,1715.0
2337,합정동,2015,3인가구,1385.0
2338,망원1동,2015,3인가구,1697.0
2339,망원2동,2015,3인가구,1693.0
2340,연남동,2015,3인가구,1317.0
2341,성산1동,2015,3인가구,1672.0
2342,성산2동,2015,3인가구,3386.0
2343,상암동,2015,3인가구,2560.0
2344,도화동,2015,3인가구,1954.0
2345,서강동,2015,3인가구,2118.0
2346,공덕동,2015,3인가구,3267.0
2347,아현동,2015,3인가구,2641.0
2348,목1동,2015,3인가구,2976.0
2349,목2동,2015,3인가구,2685.0
2350,목3동,2015,3인가구,1966.0
2351,목4동,2015,3인가구,2238.0
2352,신월1동,2015,3인가구,1926.0
2353,신월2동,2015,3인가구,1987.0
2354,신월3동,2015,3인가구,1349.0
2355,신월4동,2015,3인가구,1760.0
2356,신월5동,2015,3인가구,1418.0
2357,신월6동,2015,3인가구,950.0
2358,신월7동,2015,3인가구,2218.0
2359,신정1동,2015,3인가구,1520.0
2360,신정2동,2015,3인가구,1724.0
2361,신정3동,2015,3인가구,4651.0
2362,신정6동,2015,3인가구,2372.0
2363,신정7동,2015,3인가구,2716.0
2364,목5동,2015,3인가구,3876.0
2365,신정4동,2015,3인가구,3000.0
2366,염창동,2015,3인가구,3682.0
2367,등촌1동,2015,3인가구,1738.0
2368,등촌2동,2015,3인가구,1948.0
2369,등촌3동,2015,3인가구,3183.0
2370,화곡본동,2015,3인가구,3088.0
2371,화곡2동,2015,3인가구,1705.0
2372,화곡3동,2015,3인가구,2054.0
2373,화곡4동,2015,3인가구,2015.0
2374,화곡6동,2015,3인가구,2145.0
2375,화곡8동,2015,3인가구,2336.0
2376,가양1동,2015,3인가구,2125.0
2377,가양2동,2015,3인가구,1399.0
2378,가양3동,2015,3인가구,1653.0
2379,발산1동,2015,3인가구,3318.0
2380,공항동,2015,3인가구,1567.0
2381,방화1동,2015,3인가구,3575.0
2382,방화2동,2015,3인가구,1989.0
2383,방화3동,2015,3인가구,2169.0
2384,화곡1동,2015,3인가구,4321.0
2385,우장산동,2015,3인가구,4012.0
2386,신도림동,2015,3인가구,3502.0
2387,구로1동,2015,3인가구,2039.0
2388,구로3동,2015,3인가구,1898.0
2389,구로4동,2015,3인가구,2072.0
2390,구로5동,2015,3인가구,2480.0
2391,고척1동,2015,3인가구,2126.0
2392,고척2동,2015,3인가구,2606.0
2393,개봉2동,2015,3인가구,3091.0
2394,개봉3동,2015,3인가구,1966.0
2395,오류1동,2015,3인가구,1712.0
2396,오류2동,2015,3인가구,3573.0
2397,수궁동,2015,3인가구,2230.0
2398,가리봉동,2015,3인가구,748.0
2399,구로2동,2015,3인가구,2229.0
2400,개봉1동,2015,3인가구,3017.0
2401,가산동,2015,3인가구,1215.0
2402,독산1동,2015,3인가구,2340.0
2403,독산2동,2015,3인가구,1854.0
2404,독산3동,2015,3인가구,2259.0
2405,독산4동,2015,3인가구,1522.0
2406,시흥1동,2015,3인가구,2961.0
2407,시흥2동,2015,3인가구,2047.0
2408,시흥3동,2015,3인가구,1109.0
2409,시흥4동,2015,3인가구,1948.0
2410,시흥5동,2015,3인가구,1844.0
2411,여의도동,2015,3인가구,2994.0
2412,당산1동,2015,3인가구,1647.0
2413,당산2동,2015,3인가구,2713.0
2414,양평1동,2015,3인가구,1436.0
2415,양평2동,2015,3인가구,1805.0
2416,신길1동,2015,3인가구,1440.0
2417,신길3동,2015,3인가구,1228.0
2418,신길4동,2015,3인가구,944.0
2419,신길5동,2015,3인가구,1129.0
2420,신길6동,2015,3인가구,1817.0
2421,신길7동,2015,3인가구,1196.0
2422,대림1동,2015,3인가구,1259.0
2423,대림2동,2015,3인가구,1178.0
2424,대림3동,2015,3인가구,2226.0
2425,영등포본동,2015,3인가구,1949.0
2426,영등포동,2015,3인가구,1038.0
2427,도림동,2015,3인가구,1595.0
2428,문래동,2015,3인가구,2797.0
2429,노량진2동,2015,3인가구,1019.0
2430,상도1동,2015,3인가구,3862.0
2431,상도2동,2015,3인가구,1954.0
2432,상도3동,2015,3인가구,2071.0
2433,상도4동,2015,3인가구,2542.0
2434,사당1동,2015,3인가구,1773.0
2435,사당3동,2015,3인가구,2034.0
2436,사당4동,2015,3인가구,1276.0
2437,사당5동,2015,3인가구,1190.0
2438,대방동,2015,3인가구,3056.0
2439,신대방1동,2015,3인가구,2032.0
2440,신대방2동,2015,3인가구,1653.0
2441,흑석동,2015,3인가구,2794.0
2442,노량진1동,2015,3인가구,2728.0
2443,사당2동,2015,3인가구,2717.0
2444,보라매동,2015,3인가구,2094.0
2445,청림동,2015,3인가구,1583.0
2446,행운동,2015,3인가구,1977.0
2447,낙성대동,2015,3인가구,1064.0
2448,중앙동,2015,3인가구,961.0
2449,인헌동,2015,3인가구,2040.0
2450,남현동,2015,3인가구,1385.0
2451,서원동,2015,3인가구,1716.0
2452,신원동,2015,3인가구,1437.0
2453,서림동,2015,3인가구,1627.0
