역명,요일,구분,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
종로5가,Saturday,하차,1277535.0,1261623.0,1312219.0,1371048.0,1334805.0,1370347.0,1462944.0,1401723.0,1411546.0,1395101.0,1194784.5
종로5가,Sunday,하차,498252.0,500678.0,517630.0,518974.0,545339.0,600186.0,678504.0,643022.0,637681.0,648901.0,616105.5
종로5가,Thursday,하차,1544710.0,1595939.0,1541019.0,1570249.0,1592748.0,1571980.0,1599433.0,1611125.0,1593026.0,1533407.0,1360770.0
종로5가,Tuesday,하차,1618330.0,1559829.0,1556663.0,1580024.0,1545021.0,1633460.0,1626799.0,1592421.0,1567595.0,1486195.0,1352341.5
종로5가,Wednesday,하차,1592270.0,1601450.0,1518193.0,1580687.0,1549301.0,1575821.0,1636126.0,1584428.0,1552301.0,1492638.0,1360968.0
종합운동장,Friday,하차,1035534.0,1019587.0,1068286.0,1037741.0,1086355.0,1044113.0,1045287.0,1164175.0,1276074.0,1366694.0,1262187.0
종합운동장,Monday,하차,788077.0,799572.0,811496.0,805726.0,781950.0,783287.0,770241.0,901390.0,1017334.0,977524.0,989679.0
종합운동장,Saturday,하차,993603.0,1023569.0,1052701.0,1078781.0,1046906.0,1084891.0,1141215.0,1231424.0,1298413.0,1426017.0,1392652.5
종합운동장,Sunday,하차,688955.0,778862.0,817943.0,841175.0,859067.0,853367.0,804842.0,902807.0,996670.0,1067890.0,1045633.5
종합운동장,Thursday,하차,958720.0,1001068.0,956424.0,967809.0,945581.0,934554.0,910420.0,1155118.0,1182457.0,1152153.0,1068322.5
종합운동장,Tuesday,하차,888972.0,933878.0,947567.0,954104.0,976627.0,913697.0,902166.0,1042781.0,1190729.0,1151039.0,1082230.5
종합운동장,Wednesday,하차,932785.0,975276.0,942957.0,933887.0,963862.0,962053.0,922897.0,1119965.0,1145805.0,1163162.0,1101169.5
중계,Friday,하차,792826.0,786820.0,806327.0,817263.0,855122.0,840497.0,844224.0,830716.0,853056.0,825113.0,727104.0
중계,Monday,하차,801786.0,806411.0,822737.0,812074.0,860476.0,878352.0,871817.0,855280.0,840812.0,821774.0,838725.0
중계,Saturday,하차,605509.0,584535.0,592481.0,614060.0,603504.0,617198.0,617820.0,586882.0,598052.0,580158.0,516129.0
중계,Sunday,하차,448634.0,438190.0,445089.0,461249.0,515745.0,526954.0,522901.0,494832.0,479414.0,475953.0,444667.5
중계,Thursday,하차,799617.0,819108.0,824300.0,825517.0,863532.0,852372.0,854210.0,866504.0,854585.0,849801.0,775672.5
중계,Tuesday,하차,829338.0,801480.0,827830.0,825638.0,847331.0,890320.0,871276.0,856451.0,855863.0,828642.0,769851.0
중계,Wednesday,하차,814750.0,835519.0,831120.0,861402.0,886919.0,923664.0,938746.0,916009.0,889216.0,881516.0,818763.0
중곡,Friday,하차,510641.0,521827.0,549038.0,573681.0,574913.0,547243.0,549506.0,547306.0,563236.0,546066.0,484933.5
중곡,Monday,하차,519613.0,534128.0,553307.0,565994.0,572243.0,560881.0,557134.0,553776.0,542450.0,535488.0,543964.5
중곡,Saturday,하차,421591.0,417169.0,434254.0,466727.0,428065.0,418809.0,420563.0,407897.0,411898.0,393268.0,359269.5
중곡,Sunday,하차,321943.0,313917.0,326299.0,336738.0,334294.0,332483.0,329789.0,318821.0,314802.0,316913.0,302101.5
중곡,Thursday,하차,513958.0,541208.0,553120.0,573689.0,574103.0,547946.0,552530.0,564829.0,555653.0,554996.0,509169.0
중곡,Tuesday,하차,528779.0,527672.0,551531.0,572185.0,562830.0,571735.0,562896.0,558402.0,553549.0,538663.0,508714.5
중곡,Wednesday,하차,537096.0,552820.0,561121.0,589484.0,572673.0,561910.0,575753.0,568325.0,557602.0,554675.0,518778.0
중화,Friday,하차,689531.0,702250.0,727503.0,724540.0,722181.0,694007.0,676498.0,654161.0,658310.0,627180.0,568923.0
중화,Monday,하차,687262.0,698495.0,713827.0,700474.0,705468.0,695831.0,675989.0,649047.0,626892.0,600182.0,629299.5
중화,Saturday,하차,571575.0,561694.0,568501.0,572845.0,536493.0,526608.0,517180.0,492953.0,492024.0,466106.0,437757.0
중화,Sunday,하차,437618.0,429674.0,435952.0,423994.0,419447.0,415641.0,401884.0,384075.0,367365.0,363100.0,359337.0
중화,Thursday,하차,685084.0,717996.0,719050.0,715363.0,710852.0,681778.0,665504.0,663709.0,642742.0,624339.0,585981.0
중화,Tuesday,하차,708940.0,702641.0,725116.0,716539.0,701073.0,715100.0,684434.0,657713.0,646443.0,613345.0,590307.0
중화,Wednesday,하차,697289.0,719293.0,718112.0,725557.0,694808.0,692440.0,696663.0,664000.0,643307.0,620591.0,598479.0
증산,Friday,하차,469772.0,476166.0,492622.0,506682.0,544189.0,551112.0,569967.0,571306.0,583719.0,577249.0,504165.0
증산,Monday,하차,479439.0,482233.0,486624.0,494600.0,539798.0,564205.0,575054.0,573703.0,563961.0,565784.0,572077.5
증산,Saturday,하차,394532.0,393533.0,409542.0,422657.0,421375.0,432553.0,443005.0,440474.0,452207.0,453503.0,403572.0
증산,Sunday,하차,290553.0,290077.0,302112.0,305585.0,325970.0,331227.0,342676.0,339768.0,338504.0,352669.0,333480.0
증산,Thursday,하차,477302.0,489745.0,490071.0,505038.0,545292.0,554382.0,572809.0,593315.0,579476.0,586122.0,533370.0
증산,Tuesday,하차,495440.0,480945.0,493368.0,506706.0,536853.0,578547.0,584889.0,584625.0,579660.0,577389.0,535216.5
증산,Wednesday,하차,490636.0,491477.0,489913.0,512363.0,534066.0,564117.0,595260.0,591856.0,581623.0,586556.0,544786.5
지축,Friday,하차,172646.0,181023.0,163300.0,113081.0,95047.0,89120.0,86828.0,78308.0,80043.0,72695.0,73039.5
지축,Monday,하차,175944.0,182927.0,160601.0,110327.0,92295.0,89490.0,86478.0,79454.0,77698.0,70514.0,81801.0
지축,Saturday,하차,158703.0,160077.0,144177.0,107331.0,84657.0,79049.0,76273.0,65955.0,66282.0,59730.0,61404.0
지축,Sunday,하차,124877.0,125492.0,111969.0,79231.0,65850.0,61022.0,57097.0,49694.0,47042.0,43097.0,46069.5
지축,Thursday,하차,175257.0,186136.0,161942.0,113624.0,93603.0,89898.0,86339.0,81472.0,79690.0,74102.0,75432.0
지축,Tuesday,하차,179835.0,182438.0,162515.0,115447.0,91182.0,91730.0,88221.0,79938.0,77898.0,72687.0,75678.0
지축,Wednesday,하차,178164.0,187424.0,159807.0,112547.0,89330.0,88283.0,87415.0,80062.0,77498.0,73396.0,75976.5
창동,Friday,하차,2069094.0,2066031.0,2096360.0,2066905.0,2043091.0,1970027.0,1969670.0,1929592.0,1942485.0,1864644.0,1606219.5
창동,Monday,하차,2001792.0,1990659.0,1977386.0,1913635.0,1895131.0,1899427.0,1874629.0,1843998.0,1784626.0,1734744.0,1717015.5
창동,Saturday,하차,1755628.0,1704928.0,1694412.0,1690812.0,1591957.0,1572189.0,1583684.0,1505446.0,1525131.0,1443967.0,1263301.5
창동,Sunday,하차,1366159.0,1310842.0,1310750.0,1263576.0,1236077.0,1207252.0,1215235.0,1144342.0,1114703.0,1101920.0,1011459.0
창동,Thursday,하차,2025972.0,2065131.0,2017963.0,1975968.0,1944274.0,1897223.0,1893419.0,1914447.0,1850555.0,1815092.0,1617348.0
창동,Tuesday,하차,2089374.0,2002810.0,2014571.0,1962581.0,1903358.0,1956663.0,1914695.0,1886890.0,1835265.0,1770672.0,1613043.0
창동,Wednesday,하차,2074420.0,2058445.0,1993574.0,1988940.0,1896732.0,1909729.0,1945302.0,1911273.0,1846884.0,1799211.0,1638463.5
창신,Friday,하차,155937.0,168322.0,171326.0,166407.0,166141.0,158324.0,161713.0,162956.0,171127.0,170186.0,153093.0
창신,Monday,하차,160658.0,175932.0,174644.0,163626.0,167079.0,167184.0,167014.0,169157.0,170735.0,172620.0,179152.5
창신,Saturday,하차,121105.0,121528.0,122232.0,115906.0,103033.0,101931.0,104276.0,102212.0,110118.0,109581.0,100899.0
창신,Sunday,하차,89843.0,90421.0,91637.0,88692.0,87939.0,85830.0,86100.0,85924.0,87197.0,91033.0,87682.5
창신,Thursday,하차,158356.0,176708.0,172417.0,166435.0,165831.0,161029.0,164721.0,172379.0,172968.0,177779.0,166246.5
창신,Tuesday,하차,164117.0,172881.0,172607.0,165925.0,163179.0,168688.0,168661.0,169736.0,175103.0,173670.0,163893.0
창신,Wednesday,하차,170140.0,177934.0,172576.0,170299.0,164602.0,163366.0,171143.0,171856.0,174430.0,178432.0,167388.0
천왕,Friday,하차,175093.0,176702.0,200967.0,228919.0,342223.0,355707.0,411122.0,425603.0,453408.0,463066.0,421824.0
천왕,Monday,하차,176302.0,175125.0,194130.0,216449.0,330282.0,358417.0,410927.0,424946.0,432020.0,445664.0,468630.0
천왕,Saturday,하차,144790.0,140254.0,156453.0,183383.0,245135.0,260480.0,310995.0,312784.0,332079.0,329988.0,300468.0
천왕,Sunday,하차,101868.0,100730.0,108146.0,126688.0,185564.0,193316.0,230423.0,234823.0,241056.0,245077.0,239019.0
천왕,Thursday,하차,174496.0,177409.0,193589.0,222245.0,332979.0,347213.0,405737.0,431560.0,439150.0,461568.0,438159.0
천왕,Tuesday,하차,180848.0,175206.0,197019.0,221467.0,325530.0,363836.0,414335.0,428680.0,439985.0,449391.0,435852.0
천왕,Wednesday,하차,178082.0,179778.0,194794.0,225803.0,323312.0,353498.0,421235.0,432930.0,443468.0,460870.0,442576.5
천호,Friday,하차,2427104.0,2462468.0,2626050.0,2686414.0,2757413.0,2707664.0,2718013.0,2609418.0,2600557.0,2526298.0,2240380.5
천호,Monday,하차,2266654.0,2282306.0,2383880.0,2411959.0,2492589.0,2493275.0,2469548.0,2372330.0,2283546.0,2264522.0,2312175.0
천호,Saturday,하차,2172751.0,2171856.0,2313870.0,2443877.0,2386066.0,2392956.0,2403110.0,2254423.0,2225789.0,2108508.0,1912830.0
천호,Sunday,하차,1595592.0,1572383.0,1674239.0,1731467.0,1748647.0,1739144.0,1748335.0,1635628.0,1563242.0,1566048.0,1474926.0
천호,Thursday,하차,2312857.0,2403294.0,2462829.0,2490338.0,2555471.0,2531297.0,2541088.0,2507597.0,2410410.0,2394413.0,2203602.0
천호,Tuesday,하차,2398628.0,2325147.0,2456799.0,2486616.0,2509137.0,2612908.0,2553031.0,2449829.0,2374625.0,2334613.0,2198037.0
천호,Wednesday,하차,2379938.0,2398157.0,2427386.0,2510730.0,2504973.0,2552117.0,2611091.0,2461057.0,2391813.0,2361089.0,2240649.0
청구,Friday,하차,433879.0,425749.0,443459.0,446832.0,476938.0,467684.0,465004.0,462172.0,484293.0,473733.0,415657.5
청구,Monday,하차,436664.0,429734.0,439983.0,431619.0,462280.0,475187.0,463377.0,459507.0,460366.0,453590.0,459360.0
청구,Saturday,하차,340377.0,319502.0,325894.0,331803.0,327931.0,326563.0,325316.0,316535.0,325861.0,317362.0,276444.0
청구,Sunday,하차,205753.0,195141.0,197749.0,196872.0,214269.0,212956.0,212582.0,207985.0,209026.0,211582.0,198721.5
청구,Thursday,하차,431840.0,435435.0,441537.0,439271.0,468090.0,465236.0,459703.0,471113.0,474774.0,475510.0,435139.5
청구,Tuesday,하차,449602.0,425684.0,440788.0,436605.0,455329.0,480731.0,466669.0,462746.0,471118.0,460942.0,430767.0
청구,Wednesday,하차,449122.0,437353.0,437563.0,443864.0,459483.0,472714.0,477005.0,472812.0,475778.0,474397.0,443019.0
청담,Friday,하차,1705559.0,1724221.0,1815741.0,1906709.0,1928672.0,1753191.0,1692700.0,1525838.0,1536003.0,1449415.0,1236163.5
청담,Monday,하차,1692687.0,1705878.0,1747690.0,1767707.0,1804264.0,1740226.0,1674997.0,1515347.0,1427045.0,1363697.0,1334275.5
청담,Saturday,하차,1111410.0,1078315.0,1107655.0,1192636.0,1127108.0,1039367.0,1000042.0,917513.0,906746.0,863790.0,737661.0
청담,Sunday,하차,647591.0,631183.0,644988.0,663262.0,656594.0,604711.0,599164.0,545175.0,535334.0,528540.0,468373.5
청담,Thursday,하차,1699696.0,1758862.0,1805199.0,1845214.0,1872116.0,1706999.0,1659773.0,1568601.0,1498806.0,1456691.0,1277562.0
청담,Tuesday,하차,1761152.0,1706460.0,1792220.0,1824462.0,1803719.0,1784219.0,1699432.0,1543531.0,1491223.0,1404538.0,1257865.5
청담,Wednesday,하차,1742317.0,1761475.0,1754077.0,1862290.0,1785494.0,1708742.0,1720019.0,1559255.0,1479791.0,1425655.0,1275693.0
청량리,Friday,하차,2260820.0,2194941.0,2116883.0,1932473.0,1922503.0,1821971.0,1788241.0,2749126.0,2750251.0,2575184.0,2246707.5
청량리,Monday,하차,2102948.0,2034598.0,1950540.0,1802182.0,1800982.0,1732549.0,1695860.0,2521604.0,2485494.0,2364350.0,2330898.0
청량리,Saturday,하차,2282065.0,2126916.0,1999133.0,1851915.0,1780475.0,1728013.0,1691231.0,2640322.0,2714124.0,2537372.0,2313474.0
청량리,Sunday,하차,1632216.0,1505183.0,1415731.0,1309419.0,1296363.0,1266431.0,1250162.0,1972485.0,1964263.0,1901310.0,1817487.0
청량리,Thursday,하차,2091042.0,2088695.0,1950314.0,1815871.0,1808823.0,1733697.0,1691636.0,2614942.0,2556381.0,2461631.0,2184922.5
청량리,Tuesday,하차,2164444.0,2018238.0,1960027.0,1838378.0,1789590.0,1785478.0,1718483.0,2569819.0,2522572.0,2398616.0,2186043.0
청량리,Wednesday,하차,2119968.0,2049107.0,1916833.0,1829145.0,1775011.0,1746427.0,1739235.0,2553941.0,2526222.0,2415894.0,2219317.5
총신대입구,Friday,하차,1605350.0,1632824.0,1609763.0,1587492.0,1577628.0,1512401.0,1499696.0,1490805.0,1519744.0,1464883.0,1277923.5
총신대입구,Monday,하차,1575486.0,1591395.0,1528423.0,1472362.0,1458657.0,1461114.0,1428048.0,1419303.0,1378795.0,1342692.0,1349878.5
총신대입구,Saturday,하차,1316757.0,1281160.0,1258408.0,1304317.0,1243447.0,1226167.0,1213251.0,1182798.0,1198400.0,1142401.0,1014135.0
총신대입구,Sunday,하차,931862.0,898579.0,878220.0,870186.0,868961.0,854068.0,849240.0,834162.0,815437.0,811368.0,750610.5
총신대입구,Thursday,하차,1588558.0,1640893.0,1554845.0,1512453.0,1497834.0,1450609.0,1425923.0,1466030.0,1427604.0,1404066.0,1265179.5
총신대입구,Tuesday,하차,1640950.0,1588696.0,1548349.0,1501393.0,1458649.0,1498243.0,1447768.0,1441318.0,1417216.0,1366134.0,1268166.0
총신대입구,Wednesday,하차,1623127.0,1635029.0,1537113.0,1528975.0,1458643.0,1447863.0,1477167.0,1460654.0,1425056.0,1397292.0,1291216.5
충무로,Friday,하차,2190391.0,2193801.0,2240080.0,2285792.0,2300652.0,2175197.0,2170449.0,2120085.0,2158499.0,2038913.0,1777783.5
충무로,Monday,하차,2175793.0,2204856.0,2176958.0,2157024.0,2206270.0,2193449.0,2167894.0,2098763.0,2017905.0,1912763.0,1928238.0
충무로,Saturday,하차,1388902.0,1317958.0,1315148.0,1338058.0,1253767.0,1252644.0,1308476.0,1237012.0,1309577.0,1240736.0,1089781.5
충무로,Sunday,하차,695053.0,665068.0,696698.0,711545.0,723189.0,730448.0,767965.0,742635.0,776085.0,752149.0,690238.5
충무로,Thursday,하차,2217429.0,2253019.0,2239134.0,2263058.0,2277595.0,2164735.0,2149434.0,2192485.0,2123958.0,2063697.0,1837261.5
충무로,Tuesday,하차,2281219.0,2165428.0,2218374.0,2208399.0,2157421.0,2218803.0,2190989.0,2118424.0,2061464.0,1958223.0,1808800.5
충무로,Wednesday,하차,2262526.0,2266693.0,2197252.0,2269495.0,2164244.0,2160287.0,2215780.0,2160482.0,2097567.0,2004968.0,1822965.0
충정로,Friday,하차,938883.0,981188.0,1027495.0,1028873.0,1134120.0,1115250.0,1079771.0,1021023.0,1074104.0,1032296.0,894579.0
충정로,Monday,하차,948845.0,998900.0,1010299.0,981172.0,1094823.0,1150963.0,1100338.0,1039540.0,1028057.0,988493.0,995368.5
충정로,Saturday,하차,590731.0,581791.0,584305.0,593104.0,611651.0,635179.0,623620.0,580052.0,610311.0,584514.0,502237.5
충정로,Sunday,하차,370301.0,373156.0,381900.0,376990.0,402689.0,412822.0,410082.0,381160.0,382575.0,384684.0,355744.5
충정로,Thursday,하차,960627.0,1019405.0,1039418.0,1028101.0,1130637.0,1125793.0,1096682.0,1087530.0,1074655.0,1053416.0,946507.5
충정로,Tuesday,하차,1004720.0,997697.0,1042602.0,1015289.0,1088645.0,1177705.0,1128745.0,1065867.0,1072848.0,1017502.0,933847.5
충정로,Wednesday,하차,985280.0,1026234.0,1014224.0,1034880.0,1074654.0,1129037.0,1128601.0,1082626.0,1079570.0,1053607.0,952299.0
태릉입구,Friday,하차,702362.0,724824.0,740107.0,744172.0,776671.0,798985.0,827757.0,810766.0,841467.0,848633.0,751051.5
태릉입구,Monday,하차,721619.0,748857.0,740330.0,738540.0,778278.0,822717.0,848530.0,831370.0,831270.0,838399.0,844437.0
태릉입구,Saturday,하차,521632.0,518296.0,537191.0,565676.0,566132.0,597722.0,624784.0,611544.0,636137.0,638079.0,591103.5
태릉입구,Sunday,하차,392502.0,389347.0,407585.0,411865.0,432393.0,459885.0,483585.0,477520.0,481194.0,503485.0,485542.5
태릉입구,Thursday,하차,724737.0,761216.0,755415.0,764408.0,798527.0,813548.0,845173.0,859902.0,857610.0,879264.0,793392.0
태릉입구,Tuesday,하차,750612.0,752783.0,761689.0,760568.0,776902.0,845599.0,862037.0,846358.0,855371.0,853398.0,792445.5
태릉입구,Wednesday,하차,733937.0,767620.0,744320.0,766521.0,770042.0,817351.0,865740.0,852443.0,854383.0,864464.0,802141.5
하계,Friday,하차,1076097.0,1075474.0,1113378.0,1144846.0,1161802.0,1147270.0,1149229.0,1114119.0,1127297.0,1094522.0,955296.0
하계,Monday,하차,1091537.0,1083418.0,1108118.0,1110500.0,1135142.0,1157116.0,1138958.0,1108743.0,1084037.0,1062709.0,1065862.5
하계,Saturday,하차,926285.0,885498.0,903593.0,950751.0,902456.0,922253.0,936684.0,901871.0,893255.0,847908.0,740965.5
하계,Sunday,하차,648744.0,617906.0,636486.0,657694.0,660456.0,682431.0,703533.0,667483.0,644327.0,650780.0,609306.0
하계,Thursday,하차,1094334.0,1112625.0,1120524.0,1147183.0,1159957.0,1152112.0,1149954.0,1141849.0,1111647.0,1099456.0,991288.5
하계,Tuesday,하차,1122576.0,1083795.0,1124663.0,1142894.0,1135888.0,1189209.0,1161943.0,1142341.0,1133707.0,1102418.0,1026105.0
하계,Wednesday,하차,1103474.0,1127527.0,1117948.0,1167729.0,1139291.0,1169393.0,1198435.0,1148749.0,1128818.0,1107507.0,1022784.0
학동,Friday,하차,1537079.0,1513020.0,1636236.0,1718057.0,1750529.0,1626888.0,1596834.0,1532538.0,1521256.0,1450653.0,1281268.5
학동,Monday,하차,1553167.0,1539441.0,1599752.0,1622568.0,1654023.0,1643635.0,1601263.0,1532947.0,1417445.0,1360123.0,1376281.5
학동,Saturday,하차,814861.0,787497.0,936639.0,1025465.0,1024514.0,990581.0,1001746.0,952668.0,899339.0,841843.0,679837.5
학동,Sunday,하차,398560.0,395216.0,468474.0,505150.0,520746.0,502358.0,511421.0,494684.0,462567.0,457789.0,388872.0
학동,Thursday,하차,1579160.0,1593942.0,1656905.0,1702732.0,1741600.0,1628765.0,1601278.0,1607136.0,1502892.0,1478098.0,1338045.0
학동,Tuesday,하차,1602534.0,1514879.0,1618680.0,1651895.0,1634162.0,1669524.0,1623239.0,1559278.0,1480847.0,1398546.0,1297140.0
학동,Wednesday,하차,1612165.0,1602127.0,1609266.0,1720172.0,1636715.0,1623296.0,1652005.0,1602735.0,1478826.0,1437947.0,1318542.0
학여울,Friday,하차,162257.0,145994.0,172202.0,166054.0,178922.0,185734.0,182541.0,195857.0,182079.0,182171.0,152562.0
학여울,Monday,하차,123808.0,124201.0,133783.0,125901.0,137821.0,131015.0,134692.0,120673.0,119076.0,118184.0,105682.5
학여울,Saturday,하차,222870.0,178243.0,194366.0,203714.0,202291.0,229922.0,241050.0,259403.0,271122.0,234954.0,183867.0
학여울,Sunday,하차,176127.0,152925.0,152555.0,139757.0,139474.0,148350.0,174700.0,174280.0,194408.0,178791.0,162204.0
학여울,Thursday,하차,154405.0,143084.0,172040.0,154787.0,153702.0,172762.0,160477.0,177190.0,174149.0,158977.0,150190.5
학여울,Tuesday,하차,134837.0,125146.0,136265.0,136342.0,140103.0,142336.0,136809.0,128500.0,121919.0,117063.0,101577.0
학여울,Wednesday,하차,140834.0,137181.0,139996.0,159185.0,148959.0,131749.0,141080.0,136709.0,126626.0,122323.0,110884.5
한강진,Friday,하차,215682.0,237382.0,276567.0,329315.0,418656.0,451532.0,459937.0,424773.0,471822.0,497369.0,470536.5
한강진,Monday,하차,211475.0,231121.0,260531.0,283652.0,333029.0,367332.0,375950.0,342812.0,358514.0,380589.0,400033.5
한강진,Saturday,하차,136035.0,142382.0,161629.0,225877.0,331000.0,376367.0,390883.0,365723.0,445742.0,500405.0,497302.5
한강진,Sunday,하차,95272.0,98510.0,108107.0,141854.0,241831.0,249733.0,257231.0,246186.0,294072.0,345192.0,367026.0
한강진,Thursday,하차,216330.0,240802.0,271506.0,308070.0,397334.0,424079.0,429034.0,406379.0,427319.0,459172.0,443788.5
한강진,Tuesday,하차,224735.0,237841.0,271353.0,308575.0,387901.0,439975.0,424310.0,393116.0,412195.0,433582.0,438855.0
한강진,Wednesday,하차,224652.0,244250.0,267387.0,315994.0,402360.0,433144.0,440482.0,419391.0,437915.0,460286.0,472695.0
한성대입구,Friday,하차,945359.0,952509.0,977034.0,970767.0,989222.0,964477.0,942408.0,946952.0,950013.0,915993.0,799068.0
한성대입구,Monday,하차,961912.0,954024.0,946099.0,931807.0,959977.0,962052.0,932805.0,935233.0,905619.0,873065.0,879234.0
한성대입구,Saturday,하차,767783.0,737882.0,770270.0,777478.0,745105.0,739744.0,739620.0,732646.0,751842.0,735135.0,645997.5
한성대입구,Sunday,하차,534398.0,512529.0,542777.0,545783.0,547678.0,557289.0,561240.0,553823.0,546605.0,548408.0,517639.5
한성대입구,Thursday,하차,957614.0,968393.0,960235.0,956421.0,970583.0,950142.0,933597.0,960959.0,926781.0,916935.0,829162.5
한성대입구,Tuesday,하차,997417.0,957312.0,971545.0,957225.0,952904.0,990675.0,953828.0,953753.0,933665.0,892637.0,836809.5
한성대입구,Wednesday,하차,983387.0,978784.0,961023.0,966371.0,953701.0,959543.0,957780.0,955822.0,935788.0,919350.0,839127.0
한양대,Friday,하차,924161.0,903296.0,896041.0,908201.0,892612.0,821330.0,811959.0,804621.0,793875.0,762886.0,649540.5
한양대,Monday,하차,947942.0,972965.0,941054.0,899321.0,893364.0,895225.0,879490.0,854207.0,836222.0,803691.0,754650.0
한양대,Saturday,하차,559616.0,527521.0,560579.0,546924.0,500120.0,486674.0,469895.0,456788.0,456880.0,456914.0,358150.5
한양대,Sunday,하차,365598.0,341672.0,330322.0,315545.0,296898.0,283532.0,280877.0,283096.0,276781.0,272879.0,236287.5
한양대,Thursday,하차,996434.0,991719.0,958917.0,939698.0,933358.0,858219.0,856666.0,892471.0,857262.0,843028.0,720430.5
한양대,Tuesday,하차,1001174.0,954231.0,959608.0,908889.0,887016.0,906214.0,883619.0,874225.0,871322.0,812210.0,706696.5
한양대,Wednesday,하차,983454.0,989233.0,926881.0,935325.0,870165.0,860339.0,870622.0,881047.0,838849.0,818469.0,710155.5
합정,Friday,하차,1704280.0,1816975.0,1898181.0,2008494.0,2175187.0,2498568.0,2775363.0,2797557.0,2900257.0,2948703.0,2639011.5
합정,Monday,하차,1676566.0,1782880.0,1807483.0,1850099.0,1985583.0,2293331.0,2471248.0,2465070.0,2444791.0,2481586.0,2562021.0
합정,Saturday,하차,1297200.0,1335192.0,1423741.0,1559720.0,1671057.0,2032404.0,2373578.0,2402401.0,2527469.0,2562149.0,2380938.0
합정,Sunday,하차,869773.0,918229.0,1001923.0,1076752.0,1216158.0,1455707.0,1678645.0,1678889.0,1712589.0,1816147.0,1766706.0
합정,Thursday,하차,1692488.0,1837743.0,1855252.0,1914915.0,2061481.0,2343941.0,2565383.0,2631343.0,2599145.0,2697980.0,2504988.0
합정,Tuesday,하차,1756012.0,1781086.0,1858869.0,1904583.0,1984173.0,2390561.0,2548659.0,2532352.0,2526864.0,2574477.0,2450340.0
합정,Wednesday,하차,1733331.0,1837949.0,1823529.0,1926772.0,1989823.0,2333719.0,2634329.0,2574190.0,2557043.0,2623484.0,2522757.0
행당,Friday,하차,398190.0,395812.0,415394.0,422077.0,446215.0,434462.0,435312.0,421881.0,435576.0,426153.0,384562.5
행당,Monday,하차,399195.0,395808.0,409417.0,409435.0,438038.0,445560.0,440557.0,425357.0,417706.0,415103.0,430438.5
행당,Saturday,하차,318096.0,308213.0,315715.0,325998.0,324562.0,327502.0,323948.0,304032.0,317526.0,306382.0,279532.5
행당,Sunday,하차,240148.0,235550.0,241988.0,245625.0,251385.0,254256.0,246713.0,231306.0,229962.0,237488.0,228973.5
행당,Thursday,하차,396838.0,404461.0,415913.0,420253.0,442287.0,438290.0,435934.0,437215.0,430467.0,433641.0,405405.0
행당,Tuesday,하차,413864.0,397416.0,418077.0,420083.0,434979.0,459315.0,449105.0,433243.0,429677.0,422720.0,405792.0
행당,Wednesday,하차,411014.0,411219.0,413823.0,429691.0,435167.0,444757.0,452146.0,435843.0,429603.0,430068.0,411067.5
혜화,Friday,하차,2617913.0,2618617.0,2650417.0,2719504.0,2738503.0,2742389.0,2762509.0,2658848.0,2648553.0,2581841.0,2142951.0
혜화,Monday,하차,2137117.0,2133765.0,2113995.0,2147689.0,2209559.0,2242280.0,2242953.0,2192506.0,2142650.0,2110195.0,2072889.0
혜화,Saturday,하차,2663912.0,2570775.0,2592335.0,2768290.0,2660365.0,2701733.0,2783559.0,2633110.0,2644525.0,2568687.0,2200564.5
혜화,Sunday,하차,1933346.0,1817968.0,1822057.0,1885922.0,1891104.0,1920963.0,2028397.0,1896599.0,1882892.0,1882488.0,1715161.5
혜화,Thursday,하차,2455426.0,2498110.0,2452222.0,2488027.0,2534272.0,2540098.0,2556827.0,2515687.0,2450791.0,2403251.0,2127315.0
혜화,Tuesday,하차,2453763.0,2379417.0,2392065.0,2435811.0,2433271.0,2536599.0,2518238.0,2405142.0,2381110.0,2307328.0,2081506.5
혜화,Wednesday,하차,2477570.0,2476940.0,2409555.0,2472650.0,2453840.0,2550701.0,2596695.0,2480282.0,2455915.0,2398278.0,2197159.5
홍대입구,Friday,하차,3301084.0,3423330.0,3722306.0,4005689.0,4131985.0,4372899.0,4762927.0,5418548.0,5715541.0,5736315.0,5088027.0
홍대입구,Monday,하차,2715220.0,2792252.0,2887574.0,3053918.0,3177953.0,3376993.0,3668791.0,4163869.0,4282935.0,4416476.0,4596037.5
홍대입구,Saturday,하차,3072713.0,3169596.0,3459763.0,3915929.0,3892971.0,4331583.0,4906072.0,5539459.0,6170957.0,6345098.0,5919027.0
홍대입구,Sunday,하차,1799592.0,1853603.0,2024870.0,2268107.0,2353961.0,2644503.0,3040574.0,3552515.0,3961475.0,4321446.0,4218730.5
홍대입구,Thursday,하차,2886216.0,3069972.0,3152463.0,3313079.0,3398000.0,3662304.0,3995868.0,4611561.0,4714975.0,4823728.0,4517725.5
홍대입구,Tuesday,하차,2896489.0,2860156.0,3027823.0,3190101.0,3238127.0,3606011.0,3833774.0,4298383.0,4436605.0,4531041.0,4360287.0
홍대입구,Wednesday,하차,2932110.0,2992593.0,3041657.0,3250772.0,3280482.0,3601779.0,4016413.0,4359253.0,4543735.0,4646786.0,4545334.5
홍제,Friday,하차,1198051.0,1200209.0,1214427.0,1176625.0,1159663.0,1104827.0,1115651.0,1105652.0,1124222.0,1102254.0,947026.5
