,기간,자치구,동,세대,계_계,계_남,계_여,한국인_계,한국인_남,한국인_여,외국인_계,외국인_남,외국인_여,세대당인구,65세이상고령자
2054,2012,양천구,신월1동,"10,439","25,070","12,811","12,259","24,568","12,624","11,944",502,187,315,2.35,"2,496"
2055,2012,양천구,신월2동,"7,840","21,114","10,529","10,585","20,966","10,475","10,491",148,54,94,2.67,"2,195"
2056,2012,양천구,신월3동,"8,084","17,994","9,389","8,605","17,766","9,304","8,462",228,85,143,2.2,"1,949"
2057,2012,양천구,신월4동,"6,776","19,264","9,604","9,660","19,195","9,584","9,611",69,20,49,2.83,"1,817"
2058,2012,양천구,신월5동,"6,245","16,378","8,077","8,301","16,246","8,018","8,228",132,59,73,2.6,"1,565"
2059,2012,양천구,신월6동,"5,123","13,031","6,616","6,415","12,965","6,588","6,377",66,28,38,2.53,"1,347"
2060,2012,양천구,신월7동,"9,431","25,210","12,533","12,677","25,073","12,489","12,584",137,44,93,2.66,"2,716"
2061,2012,양천구,신정1동,"6,585","20,503","10,061","10,442","19,919","9,776","10,143",584,285,299,3.02,"1,624"
2062,2012,양천구,신정2동,"7,454","22,634","11,251","11,383","22,448","11,161","11,287",186,90,96,3.01,"1,802"
2063,2012,양천구,신정3동,"20,948","58,364","28,858","29,506","57,475","28,438","29,037",889,420,469,2.74,"5,169"
2064,2012,양천구,신정6동,"8,459","27,115","13,289","13,826","27,068","13,265","13,803",47,24,23,3.2,"1,696"
2065,2012,양천구,신정7동,"11,740","33,238","16,436","16,802","33,029","16,339","16,690",209,97,112,2.81,"3,332"
2066,2012,양천구,목5동,"14,135","45,733","22,812","22,921","45,654","22,768","22,886",79,44,35,3.23,"2,885"
2067,2012,양천구,신정4동,"15,794","37,619","18,626","18,993","37,085","18,382","18,703",534,244,290,2.35,"3,795"
2068,2012,양천구,기타,-,1,-,1,-,-,-,1,-,1,-,-
2069,2012,강서구,소계,"223,708","573,794","282,185","291,609","567,431","278,969","288,462","6,363","3,216","3,147",2.54,"55,821"
2070,2012,강서구,염창동,"14,468","42,695","21,061","21,634","42,535","20,988","21,547",160,73,87,2.94,"2,940"
2071,2012,강서구,등촌1동,"9,610","22,706","11,068","11,638","22,229","10,825","11,404",477,243,234,2.31,"2,033"
2072,2012,강서구,등촌2동,"8,031","22,254","11,162","11,092","22,168","11,127","11,041",86,35,51,2.76,"1,924"
2073,2012,강서구,등촌3동,"14,696","37,491","17,936","19,555","37,342","17,875","19,467",149,61,88,2.54,"4,355"
2074,2012,강서구,화곡본동,"14,791","37,006","18,174","18,832","36,711","18,055","18,656",295,119,176,2.48,"3,100"
2075,2012,강서구,화곡2동,"8,094","20,661","10,181","10,480","20,472","10,107","10,365",189,74,115,2.53,"1,871"
2076,2012,강서구,화곡3동,"9,048","24,262","11,886","12,376","24,117","11,822","12,295",145,64,81,2.67,"2,528"
2077,2012,강서구,화곡4동,"9,673","23,405","11,638","11,767","23,136","11,515","11,621",269,123,146,2.39,"2,284"
2078,2012,강서구,화곡6동,"9,934","25,446","12,584","12,862","25,230","12,472","12,758",216,112,104,2.54,"2,306"
2079,2012,강서구,화곡8동,"10,821","27,744","13,556","14,188","27,449","13,427","14,022",295,129,166,2.54,"2,724"
2080,2012,강서구,가양1동,"7,288","20,676","10,409","10,267","20,412","10,270","10,142",264,139,125,2.8,"1,664"
2081,2012,강서구,가양2동,"7,934","17,967","8,623","9,344","17,852","8,585","9,267",115,38,77,2.25,"2,543"
2082,2012,강서구,가양3동,"7,863","18,847","9,046","9,801","18,718","8,990","9,728",129,56,73,2.38,"2,456"
2083,2012,강서구,발산1동,"11,210","33,268","15,999","17,269","33,093","15,921","17,172",175,78,97,2.95,"2,596"
2084,2012,강서구,공항동,"9,978","22,421","11,709","10,712","21,283","10,858","10,425","1,138",851,287,2.13,"2,428"
2085,2012,강서구,방화1동,"11,728","31,155","15,637","15,518","30,682","15,401","15,281",473,236,237,2.62,"3,131"
2086,2012,강서구,방화2동,"11,119","26,109","12,878","13,231","25,850","12,752","13,098",259,126,133,2.32,"3,303"
2087,2012,강서구,방화3동,"11,425","27,479","13,294","14,185","27,341","13,235","14,106",138,59,79,2.39,"3,291"
2088,2012,강서구,화곡1동,"21,900","52,354","26,014","26,340","51,108","25,480","25,628","1,246",534,712,2.33,"5,203"
2089,2012,강서구,우장산동,"14,097","39,848","19,330","20,518","39,703","19,264","20,439",145,66,79,2.82,"3,141"
2090,2012,구로구,소계,"171,498","454,478","229,130","225,348","427,520","214,982","212,538","26,958","14,148","12,810",2.49,"45,252"
2091,2012,구로구,신도림동,"13,128","38,378","18,951","19,427","37,954","18,726","19,228",424,225,199,2.89,"3,006"
2092,2012,구로구,구로1동,"7,909","23,320","11,626","11,694","23,040","11,484","11,556",280,142,138,2.91,"1,593"
2093,2012,구로구,구로3동,"13,911","28,948","14,711","14,237","27,674","14,044","13,630","1,274",667,607,1.99,"2,356"
2094,2012,구로구,구로4동,"11,892","30,490","15,412","15,078","26,457","13,296","13,161","4,033","2,116","1,917",2.22,"3,237"
2095,2012,구로구,구로5동,"13,282","35,276","17,748","17,528","31,764","15,910","15,854","3,512","1,838","1,674",2.39,"3,256"
2096,2012,구로구,고척1동,"9,523","25,668","12,947","12,721","25,285","12,757","12,528",383,190,193,2.66,"2,723"
2097,2012,구로구,고척2동,"11,928","31,570","15,934","15,636","31,221","15,782","15,439",349,152,197,2.62,"3,241"
2098,2012,구로구,개봉2동,"12,619","35,133","17,330","17,803","34,873","17,219","17,654",260,111,149,2.76,"3,654"
2099,2012,구로구,개봉3동,"8,440","22,565","11,264","11,301","22,347","11,164","11,183",218,100,118,2.65,"2,385"
2100,2012,구로구,오류1동,"8,702","21,578","10,763","10,815","21,021","10,492","10,529",557,271,286,2.42,"2,480"
2101,2012,구로구,오류2동,"14,531","40,874","20,451","20,423","40,299","20,187","20,112",575,264,311,2.77,"4,288"
2102,2012,구로구,수궁동,"9,727","25,979","13,017","12,962","25,718","12,885","12,833",261,132,129,2.64,"2,662"
2103,2012,구로구,가리봉동,"7,501","20,359","11,175","9,184","13,668","7,477","6,191","6,691","3,698","2,993",1.82,"2,023"
2104,2012,구로구,구로2동,"14,938","39,579","20,315","19,264","32,287","16,470","15,817","7,292","3,845","3,447",2.16,"4,483"
2105,2012,구로구,개봉1동,"13,467","34,759","17,485","17,274","33,912","17,089","16,823",847,396,451,2.52,"3,865"
2106,2012,구로구,기타,-,2,1,1,-,-,-,2,1,1,-,-
2107,2012,금천구,소계,"104,357","260,734","133,834","126,900","243,288","124,675","118,613","17,446","9,159","8,287",2.33,"26,848"
2108,2012,금천구,가산동,"11,024","23,901","13,528","10,373","19,523","11,051","8,472","4,378","2,477","1,901",1.77,"1,969"
2109,2012,금천구,독산1동,"14,315","35,601","18,749","16,852","31,838","16,723","15,115","3,763","2,026","1,737",2.22,"3,536"
2110,2012,금천구,독산2동,"9,837","24,050","12,227","11,823","22,806","11,607","11,199","1,244",620,624,2.32,"2,253"
2111,2012,금천구,독산3동,"12,778","31,752","16,203","15,549","28,279","14,419","13,860","3,473","1,784","1,689",2.21,"3,130"
2112,2012,금천구,독산4동,"8,341","20,371","10,402","9,969","19,234","9,818","9,416","1,137",584,553,2.31,"1,873"
2113,2012,금천구,시흥1동,"15,150","38,386","19,474","18,912","36,106","18,333","17,773","2,280","1,141","1,139",2.38,"4,130"
2114,2012,금천구,시흥2동,"8,763","25,237","12,433","12,804","25,166","12,402","12,764",71,31,40,2.87,"2,731"
2115,2012,금천구,시흥3동,"4,950","12,821","6,477","6,344","12,702","6,427","6,275",119,50,69,2.57,"1,628"
2116,2012,금천구,시흥4동,"9,475","24,511","12,272","12,239","23,991","12,037","11,954",520,235,285,2.53,"2,567"
2117,2012,금천구,시흥5동,"9,724","24,104","12,069","12,035","23,643","11,858","11,785",461,211,250,2.43,"3,031"
2118,2012,영등포구,소계,"167,685","426,876","215,084","211,792","391,408","196,765","194,643","35,468","18,319","17,149",2.33,"46,237"
2119,2012,영등포구,여의동,"12,508","34,364","16,448","17,916","33,821","16,128","17,693",543,320,223,2.7,"4,645"
2120,2012,영등포구,당산1동,"9,319","21,246","10,597","10,649","20,716","10,338","10,378",530,259,271,2.22,"2,515"
2121,2012,영등포구,당산2동,"14,094","34,437","16,734","17,703","34,021","16,524","17,497",416,210,206,2.41,"3,395"
2122,2012,영등포구,양평1동,"7,380","17,656","8,874","8,782","17,272","8,670","8,602",384,204,180,2.34,"1,884"
2123,2012,영등포구,양평2동,"8,800","22,514","11,445","11,069","22,123","11,251","10,872",391,194,197,2.51,"1,885"
2124,2012,영등포구,신길1동,"9,953","23,813","11,991","11,822","20,748","10,423","10,325","3,065","1,568","1,497",2.08,"2,878"
2125,2012,영등포구,신길3동,"6,976","17,786","8,957","8,829","16,719","8,435","8,284","1,067",522,545,2.4,"2,058"
2126,2012,영등포구,신길4동,"5,554","13,946","7,047","6,899","12,721","6,425","6,296","1,225",622,603,2.29,"1,710"
2127,2012,영등포구,신길5동,"7,100","19,728","9,984","9,744","16,528","8,307","8,221","3,200","1,677","1,523",2.33,"2,198"
2128,2012,영등포구,신길6동,"9,610","24,791","12,325","12,466","23,193","11,513","11,680","1,598",812,786,2.41,"2,736"
2129,2012,영등포구,신길7동,"5,966","15,864","7,989","7,875","15,445","7,769","7,676",419,220,199,2.59,"1,431"
2130,2012,영등포구,대림1동,"7,281","19,998","10,149","9,849","16,541","8,318","8,223","3,457","1,831","1,626",2.27,"2,214"
2131,2012,영등포구,대림2동,"8,039","25,417","12,846","12,571","17,460","8,722","8,738","7,957","4,124","3,833",2.17,"2,536"
2132,2012,영등포구,대림3동,"11,550","31,881","16,115","15,766","28,258","14,280","13,978","3,623","1,835","1,788",2.45,"2,968"
2133,2012,영등포구,영등포본동,"11,008","28,024","14,239","13,785","25,193","12,772","12,421","2,831","1,467","1,364",2.29,"2,835"
2134,2012,영등포구,영등포동,"11,146","20,801","11,802","8,999","19,518","11,149","8,369","1,283",653,630,1.75,"2,653"
2135,2012,영등포구,도림동,"8,924","21,841","11,175","10,666","18,666","9,537","9,129","3,175","1,638","1,537",2.09,"2,343"
2136,2012,영등포구,문래동,"12,477","32,758","16,363","16,395","32,465","16,204","16,261",293,159,134,2.6,"3,352"
2137,2012,영등포구,기타,-,11,4,7,-,-,-,11,4,7,-,1
2138,2012,동작구,소계,"169,293","416,268","204,479","211,789","405,491","199,454","206,037","10,777","5,025","5,752",2.4,"47,185"
2139,2012,동작구,노량진2동,"7,584","16,697","8,321","8,376","15,728","7,849","7,879",969,472,497,2.07,"2,121"
2140,2012,동작구,상도1동,"18,588","43,787","21,564","22,223","42,491","20,923","21,568","1,296",641,655,2.29,"4,682"
2141,2012,동작구,상도2동,"11,037","26,232","12,798","13,434","25,893","12,637","13,256",339,161,178,2.35,"3,079"
2142,2012,동작구,상도3동,"10,064","24,985","12,272","12,713","24,719","12,160","12,559",266,112,154,2.46,"3,130"
2143,2012,동작구,상도4동,"11,952","30,065","14,929","15,136","29,757","14,801","14,956",308,128,180,2.49,"3,508"
2144,2012,동작구,사당1동,"11,094","24,361","11,752","12,609","23,395","11,300","12,095",966,452,514,2.11,"2,466"
2145,2012,동작구,사당3동,"10,404","26,396","12,975","13,421","26,139","12,866","13,273",257,109,148,2.51,"3,044"
2146,2012,동작구,사당4동,"6,357","15,380","7,533","7,847","15,195","7,440","7,755",185,93,92,2.39,"1,816"
2147,2012,동작구,사당5동,"6,303","15,612","7,767","7,845","15,443","7,673","7,770",169,94,75,2.45,"1,655"
2148,2012,동작구,대방동,"15,650","40,795","19,805","20,990","40,415","19,623","20,792",380,182,198,2.58,"4,050"
2149,2012,동작구,신대방1동,"10,073","28,931","14,199","14,732","26,146","12,809","13,337","2,785","1,390","1,395",2.6,"2,709"
2150,2012,동작구,신대방2동,"8,390","21,431","10,493","10,938","21,161","10,366","10,795",270,127,143,2.52,"2,286"
2151,2012,동작구,흑석동,"15,299","36,533","17,892","18,641","35,083","17,335","17,748","1,450",557,893,2.29,"4,781"
2152,2012,동작구,노량진1동,"14,383","35,008","17,475","17,533","34,417","17,209","17,208",591,266,325,2.39,"4,291"
2153,2012,동작구,사당2동,"12,115","30,050","14,702","15,348","29,509","14,463","15,046",541,239,302,2.44,"3,567"
2154,2012,동작구,기타,-,5,2,3,-,-,-,5,2,3,-,-
2155,2012,관악구,소계,"247,598","540,520","273,640","266,880","523,029","265,281","257,748","17,491","8,359","9,132",2.11,"56,620"
2156,2012,관악구,보라매동,"11,605","28,345","14,073","14,272","26,468","13,176","13,292","1,877",897,980,2.28,"3,113"
2157,2012,관악구,청림동,"6,626","17,288","8,507","8,781","16,921","8,319","8,602",367,188,179,2.55,"1,886"
2158,2012,관악구,행운동,"15,462","30,334","15,038","15,296","29,902","14,849","15,053",432,189,243,1.93,"3,104"
2159,2012,관악구,낙성대동,"9,974","18,327","9,363","8,964","17,785","9,102","8,683",542,261,281,1.78,"1,601"
2160,2012,관악구,중앙동,"7,458","15,279","7,486","7,793","14,808","7,275","7,533",471,211,260,1.99,"1,839"
2161,2012,관악구,인헌동,"13,150","28,769","14,335","14,434","28,439","14,188","14,251",330,147,183,2.16,"2,876"
2162,2012,관악구,남현동,"8,188","18,368","8,886","9,482","18,127","8,772","9,355",241,114,127,2.21,"1,833"
2163,2012,관악구,서원동,"12,291","24,274","12,331","11,943","23,657","12,031","11,626",617,300,317,1.92,"2,370"
2164,2012,관악구,신원동,"9,362","20,484","10,155","10,329","19,729","9,776","9,953",755,379,376,2.11,"2,482"
2165,2012,관악구,서림동,"13,301","24,916","13,723","11,193","24,651","13,598","11,053",265,125,140,1.85,"2,479"
2166,2012,관악구,신사동,"12,383","26,716","13,344","13,372","25,036","12,516","12,520","1,680",828,852,2.02,"2,519"
2167,2012,관악구,신림동,"13,124","23,553","11,771","11,782","19,130","9,661","9,469","4,423","2,110","2,313",1.46,"1,508"
2168,2012,관악구,난향동,"6,694","17,899","8,949","8,950","17,818","8,908","8,910",81,41,40,2.66,"1,856"
2169,2012,관악구,조원동,"9,229","19,744","10,132","9,612","18,178","9,314","8,864","1,566",818,748,1.97,"2,053"
2170,2012,관악구,대학동,"14,160","24,078","14,276","9,802","23,283","13,891","9,392",795,385,410,1.64,"2,004"
2171,2012,관악구,은천동,"14,967","37,105","18,444","18,661","36,290","18,093","18,197",815,351,464,2.42,"3,941"
2172,2012,관악구,성현동,"12,858","35,003","17,243","17,760","34,848","17,186","17,662",155,57,98,2.71,"4,107"
2173,2012,관악구,청룡동,"17,814","34,411","17,195","17,216","33,076","16,576","16,500","1,335",619,716,1.86,"3,500"
2174,2012,관악구,난곡동,"12,854","31,240","15,888","15,352","30,971","15,767","15,204",269,121,148,2.41,"3,707"
2175,2012,관악구,삼성동,"12,194","29,711","15,033","14,678","29,582","14,972","14,610",129,61,68,2.43,"4,290"
2176,2012,관악구,미성동,"13,904","34,676","17,468","17,208","34,330","17,311","17,019",346,157,189,2.47,"3,552"
2177,2012,서초구,소계,"168,878","439,998","213,011","226,987","435,044","210,440","224,604","4,954","2,571","2,383",2.58,"41,763"
2178,2012,서초구,서초1동,"9,045","21,884","10,641","11,243","21,527","10,435","11,092",357,206,151,2.38,"2,056"
2179,2012,서초구,서초2동,"8,979","23,783","11,778","12,005","23,253","11,425","11,828",530,353,177,2.59,"2,160"
2180,2012,서초구,서초3동,"12,415","31,219","15,607","15,612","30,817","15,412","15,405",402,195,207,2.48,"3,253"
2181,2012,서초구,서초4동,"10,573","30,880","15,075","15,805","30,598","14,900","15,698",282,175,107,2.89,"2,739"
2182,2012,서초구,잠원동,"14,366","35,984","17,215","18,769","35,680","17,067","18,613",304,148,156,2.48,"2,817"
2183,2012,서초구,반포본동,"4,459","13,664","6,443","7,221","13,567","6,396","7,171",97,47,50,3.04,"1,582"
2184,2012,서초구,반포1동,"15,048","34,318","16,441","17,877","33,966","16,267","17,699",352,174,178,2.26,"2,516"
2185,2012,서초구,반포2동,"7,160","21,970","10,433","11,537","21,882","10,387","11,495",88,46,42,3.06,"2,089"
2186,2012,서초구,반포3동,"8,453","24,456","11,665","12,791","24,412","11,647","12,765",44,18,26,2.89,"2,170"
2187,2012,서초구,반포4동,"7,382","20,940","10,050","10,890","20,370","9,748","10,622",570,302,268,2.76,"1,825"
2188,2012,서초구,방배본동,"8,145","22,338","10,600","11,738","22,072","10,474","11,598",266,126,140,2.71,"2,243"
2189,2012,서초구,방배1동,"6,885","17,379","8,325","9,054","17,216","8,261","8,955",163,64,99,2.5,"1,785"
2190,2012,서초구,방배2동,"10,982","27,850","13,463","14,387","27,589","13,341","14,248",261,122,139,2.51,"2,963"
2191,2012,서초구,방배3동,"9,655","25,925","12,654","13,271","25,780","12,583","13,197",145,71,74,2.67,"2,740"
2192,2012,서초구,방배4동,"10,010","26,178","12,280","13,898","25,830","12,114","13,716",348,166,182,2.58,"2,673"
2193,2012,서초구,양재1동,"12,480","31,954","15,414","16,540","31,589","15,222","16,367",365,192,173,2.53,"3,245"
2194,2012,서초구,양재2동,"10,392","23,386","11,819","11,567","23,074","11,682","11,392",312,137,175,2.22,"1,904"
2195,2012,서초구,내곡동,"2,449","5,890","3,108","2,782","5,822","3,079","2,743",68,29,39,2.38,"1,003"
2196,2012,강남구,소계,"230,755","569,997","274,124","295,873","564,197","270,970","293,227","5,800","3,154","2,646",2.45,"50,348"
2197,2012,강남구,신사동,"8,602","20,306","9,516","10,790","19,996","9,351","10,645",310,165,145,2.32,"2,331"
2198,2012,강남구,논현1동,"14,999","26,651","12,406","14,245","26,051","12,099","13,952",600,307,293,1.74,"2,164"
2199,2012,강남구,논현2동,"10,811","22,658","10,712","11,946","22,413","10,567","11,846",245,145,100,2.07,"2,229"
2200,2012,강남구,삼성1동,"5,922","16,190","8,213","7,977","15,697","7,904","7,793",493,309,184,2.65,"1,565"
2201,2012,강남구,삼성2동,"14,120","32,721","15,694","17,027","32,547","15,593","16,954",174,101,73,2.31,"2,519"
2202,2012,강남구,대치1동,"6,046","20,603","10,244","10,359","20,349","10,112","10,237",254,132,122,3.37,"1,376"
2203,2012,강남구,대치4동,"10,586","22,315","10,554","11,761","22,035","10,399","11,636",280,155,125,2.08,"1,555"
2204,2012,강남구,역삼1동,"20,436","36,194","17,332","18,862","34,944","16,606","18,338","1,250",726,524,1.71,"2,744"
2205,2012,강남구,역삼2동,"14,367","35,480","16,748","18,732","35,212","16,589","18,623",268,159,109,2.45,"2,667"
2206,2012,강남구,도곡1동,"8,443","22,978","11,043","11,935","22,744","10,917","11,827",234,126,108,2.69,"1,942"
